,AdID,Title,Type,YearBuilt,Link,Seller,Size,SalePrice,lastUpdate
132,6392931,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392931/,Market center Omnis d.o.o.,67.98,109623.74,2021-03-08 16:16:06.639834
133,6392881,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392881/,Market center Omnis d.o.o.,68.19,113406.41,2021-03-08 16:16:06.644820
134,6392933,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392933/,Market center Omnis d.o.o.,72.43,116324.04,2021-03-08 16:16:06.650805
135,6392884,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392884/,Market center Omnis d.o.o.,72.77,120444.53,2021-03-08 16:16:06.656789
136,6392929,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392929/,Market center Omnis d.o.o.,72.77,116593.96,2021-03-08 16:16:06.661775
137,6392936,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392936/,Market center Omnis d.o.o.,79.89,126303.05,2021-03-08 16:16:06.666762
138,6392938,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392938/,Market center Omnis d.o.o.,95.79,97105.15,2021-03-08 16:16:06.671747
139,6389273,APAČE,Stanovanje,2009,/oglasi-prodaja/apace-stanovanje_6389273/,Market center Omnis d.o.o.,136.8,127500.0,2021-03-08 16:16:06.676734
140,6392937,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392937/,Market center Omnis d.o.o.,142.81,120485.04,2021-03-08 16:16:06.680723
141,6392939,APAČE,Stanovanje,2021,/oglasi-prodaja/apace-stanovanje_6392939/,Market center Omnis d.o.o.,151.16,128461.02,2021-03-08 16:16:06.684713
142,6388732,AŽENSKI VRH,Stanovanje,2017,/oglasi-prodaja/azenski-vrh-stanovanje_6388732/,Market center Omnis d.o.o.,59.6,86000.0,2021-03-08 16:16:06.689700
143,6138018,BAČ PRI MATERIJI,Stanovanje,1952,/oglasi-prodaja/bac-pri-materiji-stanovanje_6138018/,Trobec d.o.o.,93.0,100000.0,2021-03-08 16:16:06.693689
144,6191444,BANJA LOKA,Stanovanje,1967,/oglasi-prodaja/banja-loka-stanovanje_6191444/,Last in posest d.o.o.,105.2,62000.0,2021-03-08 16:16:06.698676
145,6384059,BANJOLE,Stanovanje,2019,/oglasi-prodaja/banjole-stanovanje_6384059/,Alma dom - obrt za prodaju nekretnina,56.0,140000.0,2021-03-08 16:16:06.702666
146,6385805,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6385805/,Alma dom - obrt za prodaju nekretnina,60.0,150960.0,2021-03-08 16:16:06.707652
147,6252563,BANJOLE,Stanovanje,2018,/oglasi-prodaja/banjole-stanovanje_6252563/,"Sonce skupina d.o.o., PE Ljubljana",61.0,183000.0,2021-03-08 16:16:06.711641
148,6258801,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6258801/,"Sonce skupina d.o.o., PE Ljubljana",63.0,171770.0,2021-03-08 16:16:06.715631
149,6387717,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6387717/,Alma dom - obrt za prodaju nekretnina,67.0,129000.0,2021-03-08 16:16:06.720616
150,6388004,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6388004/,Alma dom - obrt za prodaju nekretnina,80.0,179000.0,2021-03-08 16:16:07.708975
151,6391708,BANJOLE,Stanovanje,2021,/oglasi-prodaja/banjole-stanovanje_6391708/,Alma dom d.o.o.,81.0,179000.0,2021-03-08 16:16:07.713960
152,6391066,BANJOLE,Stanovanje,2011,/oglasi-prodaja/banjole-stanovanje_6391066/,Alma dom d.o.o.,82.0,228000.0,2021-03-08 16:16:07.717951
153,6258809,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6258809/,"Sonce skupina d.o.o., PE Ljubljana",88.0,238600.0,2021-03-08 16:16:07.722934
154,6375098,BANJOLE,Stanovanje,2020,/oglasi-prodaja/banjole-stanovanje_6375098/,"Sonce skupina d.o.o., PE Ljubljana",93.0,140000.0,2021-03-08 16:16:07.727920
155,6254421,BANJOLE,Stanovanje,2015,/oglasi-prodaja/banjole-stanovanje_6254421/,"Sonce skupina d.o.o., PE Ljubljana",98.0,157300.0,2021-03-08 16:16:07.731910
156,6191011,BARBAT NA RABU,Stanovanje,2006,/oglasi-prodaja/barbat-na-rabu-stanovanje_6191011/,Zasebna ponudba,62.0,160000.0,2021-03-08 16:16:07.736897
157,6322610,BAŠANIJA,Stanovanje,2006,/oglasi-prodaja/basanija-stanovanje_6322610/,Arx - primus d.o.o.,43.35,145000.0,2021-03-08 16:16:07.740886
158,6122473,"BAŠANIJA, SAVUDRIJA",Stanovanje,2011,/oglasi-prodaja/basanija-savudrija-stanovanje_6122473/,Agencija Nera d.o.o.,84.35,129000.0,2021-03-08 16:16:07.746873
159,6089942,BAŠELJ,Stanovanje,2014,/oglasi-prodaja/baselj-stanovanje_6089942/,"ALTERA, d.o.o.",118.0,169400.0,2021-03-08 16:16:07.750861
160,6265121,BAŠKA,Stanovanje,1968,/oglasi-prodaja/baska-stanovanje_6265121/,Premium SM d.o.o.,41.0,179000.0,2021-03-08 16:16:07.755849
161,6378678,BAŠKA,Stanovanje,2012,/oglasi-prodaja/baska-stanovanje_6378678/,Premium SM d.o.o.,42.0,105000.0,2021-03-08 16:16:07.759837
162,6379681,BAŠKA,Stanovanje,1996,/oglasi-prodaja/baska-stanovanje_6379681/,Casa de mar nekretnine d.o.o.,47.0,130000.0,2021-03-08 16:16:07.766820
163,6376293,BAŠKA,Stanovanje,2010,/oglasi-prodaja/baska-stanovanje_6376293/,Premium SM d.o.o.,53.0,110000.0,2021-03-08 16:16:07.771805
164,6379682,BAŠKA,Stanovanje,2009,/oglasi-prodaja/baska-stanovanje_6379682/,Casa de mar nekretnine d.o.o.,56.0,130000.0,2021-03-08 16:16:07.775795
165,6162609,BAŠKA,Stanovanje,1988,/oglasi-prodaja/baska-stanovanje_6162609/,Premium SM d.o.o.,77.0,120000.0,2021-03-08 16:16:07.780781
166,6335532,BAŠKA,Stanovanje,2012,/oglasi-prodaja/baska-stanovanje_6335532/,Premium SM d.o.o.,81.0,216000.0,2021-03-08 16:16:07.784770
167,6278033,BAŠKA,Stanovanje,2017,/oglasi-prodaja/baska-stanovanje_6278033/,Zasebna ponudba,101.0,99000.0,2021-03-08 16:16:07.789757
168,6377821,BATUJE,Stanovanje,2020,/oglasi-prodaja/batuje-stanovanje_6377821/,Studio modul d.o.o.,73.4,133000.0,2021-03-08 16:16:07.800726
169,6377819,BATUJE,Stanovanje,2020,/oglasi-prodaja/batuje-stanovanje_6377819/,Studio modul d.o.o.,87.7,158000.0,2021-03-08 16:16:07.810699
170,6377816,BATUJE,Stanovanje,2020,/oglasi-prodaja/batuje-stanovanje_6377816/,Studio modul d.o.o.,106.0,178000.0,2021-03-08 16:16:07.816683
171,6377822,BATUJE,Stanovanje,2020,/oglasi-prodaja/batuje-stanovanje_6377822/,Studio modul d.o.o.,135.5,233000.0,2021-03-08 16:16:07.821669
172,6377812,"BATUJE, AJDOVŠČINA",Stanovanje,2020,/oglasi-prodaja/batuje-ajdovscina-stanovanje_6377812/,Studio modul d.o.o.,63.8,125000.0,2021-03-08 16:16:07.825660
173,6377808,"BATUJE, AJDOVŠČINA, ATRIJ",Stanovanje,2020,/oglasi-prodaja/batuje-ajdovscina-atrij-stanovanje_6377808/,Studio modul d.o.o.,87.7,164000.0,2021-03-08 16:16:07.830646
174,6377790,"BATUJE, AJDOVŠČINA, ATRIJ",Stanovanje,2020,/oglasi-prodaja/batuje-ajdovscina-atrij-stanovanje_6377790/,Studio modul d.o.o.,105.5,184000.0,2021-03-08 16:16:07.834635
175,6377809,"BATUJE, ATRIJ",Stanovanje,2020,/oglasi-prodaja/batuje-atrij-stanovanje_6377809/,Studio modul d.o.o.,73.2,137000.0,2021-03-08 16:16:07.839622
176,5959845,BEDENICA,Stanovanje,2005,/oglasi-prodaja/bedenica-stanovanje_5959845/,"Sonce skupina d.o.o., PE Ljubljana",73.9,135000.0,2021-03-08 16:16:07.846603
177,6315155,BEGUNJE NA GORENJSKEM,Stanovanje,1900,/oglasi-prodaja/begunje-na-gorenjskem-stanovanje_6315155/,Makler Bled d.o.o.,76.1,68000.0,2021-03-08 16:16:07.850593
178,6194669,BEGUNJE PRI CERKNICI,Stanovanje,2009,/oglasi-prodaja/begunje-pri-cerknici-stanovanje_6194669/,Zasebna ponudba,72.0,140000.0,2021-03-08 16:16:07.857576
179,6391100,BELTINCI,Stanovanje,1995,/oglasi-prodaja/beltinci-stanovanje_6391100/,Zasebna ponudba,70.0,75000.0,2021-03-08 16:16:07.861564
180,6376876,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6376876/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",50.86,243888.0,2021-03-08 16:16:08.875851
181,6376800,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6376800/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",54.26,156888.0,2021-03-08 16:16:08.883827
182,6380351,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6380351/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",54.62,185888.0,2021-03-08 16:16:08.890810
183,6376885,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376885/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",54.64,184888.0,2021-03-08 16:16:08.897791
184,6376962,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376962/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",57.34,164888.0,2021-03-08 16:16:08.903774
185,6376886,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6376886/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",63.54,272888.0,2021-03-08 16:16:08.908762
186,6376801,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6376801/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",71.6,199888.0,2021-03-08 16:16:08.916740
187,6376816,BEOGRAD - SRBIJA,Stanovanje,2018,/oglasi-prodaja/beograd-srbija-stanovanje_6376816/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",80.66,219888.0,2021-03-08 16:16:08.922723
188,6376807,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376807/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",81.88,220888.0,2021-03-08 16:16:08.929706
189,6376873,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376873/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",85.83,276888.0,2021-03-08 16:16:08.938682
190,6376825,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6376825/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",88.23,247888.0,2021-03-08 16:16:08.947657
191,6376872,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376872/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",106.82,370888.0,2021-03-08 16:16:08.952643
192,6376818,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376818/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",108.38,396888.0,2021-03-08 16:16:08.957630
193,6376819,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6376819/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",110.46,358888.0,2021-03-08 16:16:08.965609
194,6388301,BEOGRAD - SRBIJA,Stanovanje,2020,/oglasi-prodaja/beograd-srbija-stanovanje_6388301/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",114.28,392888.0,2021-03-08 16:16:08.972592
195,6385309,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6385309/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",136.99,640888.0,2021-03-08 16:16:08.977577
196,6385502,BEOGRAD - SRBIJA,Stanovanje,2019,/oglasi-prodaja/beograd-srbija-stanovanje_6385502/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",139.9,460888.0,2021-03-08 16:16:08.983560
197,6376877,BEOGRAD - SRBIJA,Stanovanje,2018,/oglasi-prodaja/beograd-srbija-stanovanje_6376877/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",150.69,1240888.0,2021-03-08 16:16:08.990542
198,6376881,BEOGRAD - SRBIJA,Stanovanje,2018,/oglasi-prodaja/beograd-srbija-stanovanje_6376881/,"Vlado Babić s.p., poslovna enota ATLAS NEPREMIČNINE",162.17,1338888.0,2021-03-08 16:16:08.996527
199,6317643,"BEOGRAD NA VODI, BW AQUA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aqua-stanovanje_6317643/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",52.4,127888.0,2021-03-08 16:16:09.003508
200,6317653,"BEOGRAD NA VODI, BW AQUA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aqua-stanovanje_6317653/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",54.62,160888.0,2021-03-08 16:16:09.009493
201,6317657,"BEOGRAD NA VODI, BW AQUA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aqua-stanovanje_6317657/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",66.19,167888.0,2021-03-08 16:16:09.019467
202,6317662,"BEOGRAD NA VODI, BW AQUA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aqua-stanovanje_6317662/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",80.53,229888.0,2021-03-08 16:16:09.033429
203,6317669,"BEOGRAD NA VODI, BW AQUA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aqua-stanovanje_6317669/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",123.25,358888.0,2021-03-08 16:16:09.041406
204,6318102,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318102/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",61.72,168888.0,2021-03-08 16:16:09.047390
205,6318116,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318116/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",62.14,176888.0,2021-03-08 16:16:09.053376
206,6318114,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318114/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",62.14,173888.0,2021-03-08 16:16:09.059360
207,6318108,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318108/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",67.72,169888.0,2021-03-08 16:16:09.064345
208,6318118,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318118/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",74.67,207888.0,2021-03-08 16:16:09.069332
209,6318124,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318124/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",88.89,255888.0,2021-03-08 16:16:09.074318
210,6318121,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318121/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",88.89,248888.0,2021-03-08 16:16:10.036742
211,6318133,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318133/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",110.61,324888.0,2021-03-08 16:16:10.042727
212,6318125,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318125/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",110.61,310888.0,2021-03-08 16:16:10.056689
213,6318130,"BEOGRAD NA VODI, BW ARIA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-aria-stanovanje_6318130/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",144.44,417888.0,2021-03-08 16:16:10.066663
214,6318141,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318141/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",59.92,430000.0,2021-03-08 16:16:10.072647
215,6318142,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318142/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",75.12,563888.0,2021-03-08 16:16:10.078629
216,6318143,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318143/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",90.99,678888.0,2021-03-08 16:16:10.082620
217,6318144,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318144/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",91.93,688888.0,2021-03-08 16:16:10.087605
218,6318148,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318148/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",106.04,849888.0,2021-03-08 16:16:10.092592
219,6318150,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318150/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",137.32,1116888.0,2021-03-08 16:16:10.100571
220,6318149,"BEOGRAD NA VODI, BW KULA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-kula-stanovanje_6318149/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",161.73,1256888.0,2021-03-08 16:16:10.107552
221,6319152,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319152/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",49.42,155888.0,2021-03-08 16:16:10.112539
222,6319157,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319157/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",77.38,211888.0,2021-03-08 16:16:10.117526
223,6319155,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319155/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",77.52,236888.0,2021-03-08 16:16:10.121514
224,6319149,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319149/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",82.1,240888.0,2021-03-08 16:16:10.125504
225,6319170,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319170/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",82.5,232888.0,2021-03-08 16:16:10.130491
226,6319171,"BEOGRAD NA VODI, BW METROPOLITAN",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-metropolitan-stanovanje_6319171/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",89.76,268888.0,2021-03-08 16:16:10.134480
227,6319245,"BEOGRAD NA VODI, BW PARKVIEW",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-parkview-stanovanje_6319245/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",112.63,293888.0,2021-03-08 16:16:10.138469
228,6319247,"BEOGRAD NA VODI, BW PARKVIEW",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-parkview-stanovanje_6319247/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",112.63,297888.0,2021-03-08 16:16:10.142459
229,6319249,"BEOGRAD NA VODI, BW PARKVIEW",Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-parkview-stanovanje_6319249/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",112.86,312888.0,2021-03-08 16:16:10.147446
230,6319343,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319343/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",61.72,173888.0,2021-03-08 16:16:10.151435
231,6319339,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319339/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",61.72,170888.0,2021-03-08 16:16:10.157419
232,6319346,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319346/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",62.14,178888.0,2021-03-08 16:16:10.164400
233,6319348,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319348/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",74.67,195888.0,2021-03-08 16:16:10.171382
234,6319355,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319355/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",90.69,244888.0,2021-03-08 16:16:10.177365
235,6319352,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319352/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",90.69,242888.0,2021-03-08 16:16:10.182352
236,6319359,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319359/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",142.51,388888.0,2021-03-08 16:16:10.187339
237,6319360,"BEOGRAD NA VODI, BW TERRA",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-bw-terra-stanovanje_6319360/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",143.74,444888.0,2021-03-08 16:16:10.191329
238,6319251,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319251/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",40.25,188888.0,2021-03-08 16:16:10.196319
239,6319252,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319252/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",50.86,265888.0,2021-03-08 16:16:10.200306
240,6319256,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319256/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",62.87,319888.0,2021-03-08 16:16:11.047039
241,6319254,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319254/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",63.56,269888.0,2021-03-08 16:16:11.051028
242,6319257,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319257/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",97.92,555888.0,2021-03-08 16:16:11.056017
243,6319259,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319259/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",134.07,694888.0,2021-03-08 16:16:11.060006
244,6319258,"BEOGRAD NA VODI, W RESIDENCES",Stanovanje,2020,/oglasi-prodaja/beograd-na-vodi-w-residences-stanovanje_6319258/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",142.71,759888.0,2021-03-08 16:16:11.063995
245,6319248,BEOGRAD NA VODI. BW PARKVIEW,Stanovanje,2019,/oglasi-prodaja/beograd-na-vodi-bw-parkview-stanovanje_6319248/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",112.86,308888.0,2021-03-08 16:16:11.068984
246,6388572,BERIČEVO,Stanovanje,1931,/oglasi-prodaja/bericevo-stanovanje_6388572/,MESTO NEPREMIČNIN d.o.o.,101.0,189000.0,2021-03-08 16:16:11.072971
247,6392527,BETNAVA,Stanovanje,1870,/oglasi-prodaja/betnava-stanovanje_6392527/,Market center Omnis d.o.o.,229.0,165000.0,2021-03-08 16:16:11.076962
248,6361795,BEZENA,Stanovanje,2019,/oglasi-prodaja/bezena-stanovanje_6361795/,"Agenti nepremičninsko posredovanje, d.o.o.",54.5,62900.0,2021-03-08 16:16:11.081947
249,6385134,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6385134/,Market center Omnis d.o.o.,62.2,98539.05,2021-03-08 16:16:11.086934
250,6374618,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6374618/,Dodoma d.o.o.,62.2,98539.0,2021-03-08 16:16:11.090923
251,6380406,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6380406/,"Agenti nepremičninsko posredovanje, d.o.o.",62.4,98539.05,2021-03-08 16:16:11.094912
252,6385140,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6385140/,Market center Omnis d.o.o.,65.6,116059.05,2021-03-08 16:16:11.098902
253,6380402,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6380402/,"Agenti nepremičninsko posredovanje, d.o.o.",65.6,116059.05,2021-03-08 16:16:11.103888
254,6380384,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6380384/,"Agenti nepremičninsko posredovanje, d.o.o.",71.0,118249.05,2021-03-08 16:16:11.107878
255,6385137,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6385137/,Market center Omnis d.o.o.,71.0,118249.05,2021-03-08 16:16:11.111867
256,6385135,BEZENA,Stanovanje,2020,/oglasi-prodaja/bezena-stanovanje_6385135/,Market center Omnis d.o.o.,71.6,116059.05,2021-03-08 16:16:11.115859
